City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Category,Efficiency_PopDensity_Interaction,Campaign_Efficiency_Interaction,Log_Waste_Per_Capita_kg,Log_Landfill_Utilization_Ratio,Log_Cost_Per_Campaign,City_FreqEnc
Amritsar,E-Waste,3827,77,12612,9,Composting,1254,5,Amritsar Landfill,31477,2022,22.6059,88.4682,303.4411671424041,0.1215808368014741,250.8,2021_and_after,113508,45,5.7184778571272386,0.11473915156153108,5.528635121610247,0.029411764705882353
Amritsar,Construction,9444,77,12612,5,Incineration,1916,5,Amritsar Landfill,31477,2022,22.6059,88.4682,748.8106565176023,0.3000285923054929,383.2,2021_and_after,63060,25,6.619820716680946,0.2623862583067732,5.9511632503344565,0.029411764705882353
Amritsar,Hazardous,5082,55,12612,7,Recycling,2865,3,Amritsar Landfill,31477,2022,22.6059,88.4682,402.9495718363464,0.1614512183499062,955.0,2021_and_after,88284,21,6.001290047982951,0.14967027350856027,6.862757913051401,0.029411764705882353
Amritsar,Plastic,9094,46,12612,9,Incineration,4893,19,Amritsar Landfill,31477,2023,22.6059,88.4682,721.0593085949889,0.2889093623915875,257.5263157894737,2021_and_after,113508,171,6.582107280387527,0.25379640526410313,5.554997490660538,0.029411764705882353
Amritsar,Organic,4936,57,12612,5,Composting,550,2,Amritsar Landfill,31477,2023,22.6059,88.4682,391.3732952743419,0.1568129110143914,275.0,2021_and_after,63060,10,5.972213670518954,0.14566873333379315,5.62040086571715,0.029411764705882353
Amritsar,E-Waste,1725,54,12612,8,Landfill,4152,3,Amritsar Landfill,31477,2023,22.6059,88.4682,136.7745004757374,0.0548019188613908,1384.0,2021_and_after,100896,24,4.925618294110303,0.05335299466616923,7.233455418621439,0.029411764705882353
Amritsar,Construction,8689,37,12612,6,Recycling,1965,17,Amritsar Landfill,31477,2023,22.6059,88.4682,688.9470345702506,0.2760428249197827,115.58823529411764,2021_and_after,75672,102,6.5366148331526,0.24376374620877136,4.7586483708337175,0.029411764705882353
Amritsar,Hazardous,2184,36,12612,8,Composting,1069,14,Amritsar Landfill,31477,2023,22.6059,88.4682,173.16841103710752,0.0693839946627696,76.35714285714286,2021_and_after,100896,112,5.160022710644764,0.06708277676888393,4.348432917385732,0.029411764705882353
Jodhpur,Plastic,4585,76,6465,6,Recycling,3294,10,Jodhpur Landfill,45318,2019,8.9824,77.0472,709.2034029389018,0.1011739264751312,329.4,Before_2021,38790,60,6.5655514120194765,0.09637681663143871,5.800304041646823,0.029411764705882353
Jodhpur,Organic,8728,33,6465,7,Composting,4367,8,Jodhpur Landfill,45318,2019,8.9824,77.0472,1350.0386697602476,0.1925945540403371,545.875,Before_2021,45255,56,7.208628960615147,0.17613123123688917,6.304220257111879,0.029411764705882353
Jodhpur,E-Waste,1527,57,6465,8,Recycling,2550,16,Jodhpur Landfill,45318,2019,8.9824,77.0472,236.1948955916473,0.0336952204422083,159.375,Before_2021,51720,128,5.468882147463893,0.033139974843785586,5.0775148229358,0.029411764705882353
Jodhpur,Construction,7646,43,6465,7,Recycling,2784,6,Jodhpur Landfill,45318,2019,8.9824,77.0472,1182.675947409126,0.1687188313694337,464.0,Before_2021,45255,42,7.0763800849165515,0.1559081329181444,6.142037405587356,0.029411764705882353
Jodhpur,Hazardous,5064,42,6465,6,Landfill,3973,14,Jodhpur Landfill,45318,2019,8.9824,77.0472,783.2946635730858,0.1117436780087382,283.7857142857143,Before_2021,38790,84,6.6647847961320865,0.10592966387011521,5.651737017766096,0.029411764705882353
Jodhpur,Plastic,8803,59,6465,7,Composting,2822,11,Jodhpur Landfill,45318,2020,8.9824,77.0472,1361.639597834493,0.1942495255748267,256.54545454545456,Before_2021,45255,77,7.21717897841526,0.17751797603001704,5.551196227032146,0.029411764705882353
Jodhpur,Organic,5168,58,6465,10,Incineration,2637,14,Jodhpur Landfill,45318,2020,8.9824,77.0472,799.3812838360402,0.1140385718698971,188.3571428571429,Before_2021,64650,140,6.685088218922987,0.10799176556446714,5.2436348766737675,0.029411764705882353
Jodhpur,E-Waste,5159,80,6465,6,Landfill,1313,2,Jodhpur Landfill,45318,2020,8.9824,77.0472,797.9891724671307,0.1138399752857584,656.5,Before_2021,38790,12,6.683347394319173,0.10781348243056985,6.48844476405192,0.029411764705882353
Jodhpur,Construction,6671,33,6465,5,Landfill,4664,0,Jodhpur Landfill,45318,2020,8.9824,77.0472,1031.8638824439288,0.1472042014210688,266.9330357142857,Before_2021,32325,0,6.9400906912639675,0.1373278531831067,5.590737082551223,0.029411764705882353
Jodhpur,Hazardous,4228,37,6465,8,Composting,1756,17,Jodhpur Landfill,45318,2020,8.9824,77.0472,653.9829853054911,0.0932962619709607,103.29411764705884,Before_2021,51720,136,6.4846092586650155,0.08919722641921897,4.647214962017992,0.029411764705882353
Jodhpur,Plastic,2807,34,6465,8,Incineration,4034,11,Jodhpur Landfill,45318,2021,8.9824,77.0472,434.18406805877805,0.0619400679641643,366.7272727272728,2021_and_after,51720,88,6.075769086550809,0.06009748804858234,5.907341556694222,0.029411764705882353
Jodhpur,Organic,9348,64,6465,5,Incineration,4209,2,Jodhpur Landfill,45318,2021,8.9824,77.0472,1445.939675174014,0.2062756520587846,2104.5,2021_and_after,32325,10,7.277206036179874,0.1875376394004105,7.652308247601982,0.029411764705882353
Jodhpur,E-Waste,2294,51,6465,9,Recycling,1560,12,Jodhpur Landfill,45318,2021,8.9824,77.0472,354.8337200309358,0.0506200626682554,130.0,2021_and_after,58185,108,5.874463543172072,0.04938052574626739,4.875197323201151,0.029411764705882353
Jodhpur,Construction,3487,38,6465,10,Composting,4208,8,Jodhpur Landfill,45318,2021,8.9824,77.0472,539.3658159319413,0.0769451432102034,526.0,2021_and_after,64650,80,6.292246347112515,0.07412846206756248,6.267200548541362,0.029411764705882353
Jodhpur,Hazardous,5907,68,6465,9,Incineration,4668,16,Jodhpur Landfill,45318,2021,8.9824,77.0472,913.6890951276102,0.1303455580564014,291.75,2021_and_after,58185,144,6.818584220789144,0.12252338956559751,5.679319002477826,0.029411764705882353
Jodhpur,Plastic,5409,62,6465,10,Recycling,2956,14,Jodhpur Landfill,45318,2022,8.9824,77.0472,836.6589327146172,0.1193565470673904,211.14285714285717,2021_and_after,64650,140,6.7306110161006085,0.11275400866503583,5.357259902181487,0.029411764705882353
Jodhpur,Organic,549,59,6465,5,Recycling,1345,1,Jodhpur Landfill,45318,2022,8.9824,77.0472,84.91879350348027,0.0121143916324639,1345.0,2021_and_after,32325,5,4.4534025885702535,0.012041599687220399,7.204892510204673,0.029411764705882353
Jodhpur,E-Waste,7810,61,6465,7,Recycling,2751,7,Jodhpur Landfill,45318,2022,8.9824,77.0472,1208.0433101314773,0.1723377024581844,393.0,2021_and_after,45255,49,7.09758467307612,0.15899979167904663,5.976350909297934,0.029411764705882353
Jodhpur,Construction,2243,45,6465,5,Recycling,2903,10,Jodhpur Landfill,45318,2022,8.9824,77.0472,346.94508894044856,0.0494946820248025,290.3,2021_and_after,32325,50,5.852044676923249,0.048308793114500086,5.674353663965389,0.029411764705882353
Jodhpur,Hazardous,2721,58,6465,9,Incineration,3965,17,Jodhpur Landfill,45318,2022,8.9824,77.0472,420.8816705336427,0.0600423672712829,233.23529411764707,2021_and_after,58185,153,6.044724873137093,0.05830887644908342,5.456326140567926,0.029411764705882353
Jodhpur,Plastic,5660,76,6465,5,Composting,4168,4,Jodhpur Landfill,45318,2023,8.9824,77.0472,875.4833720030936,0.1248951851361489,1042.0,2021_and_after,32325,20,6.775917733277852,0.11768986254803655,6.949856455000773,0.029411764705882353
Jodhpur,Organic,1908,66,6465,9,Recycling,2321,6,Jodhpur Landfill,45318,2023,8.9824,77.0472,295.1276102088167,0.0421024758374155,386.8333333333333,2021_and_after,58185,54,5.69079047699077,0.04124028382900209,5.960575694074237,0.029411764705882353
Jodhpur,E-Waste,2888,51,6465,5,Composting,3432,1,Jodhpur Landfill,45318,2023,8.9824,77.0472,446.71307037896366,0.0637274372214131,3432.0,2021_and_after,32325,5,6.104152559323703,0.06177919007783194,8.141189793457691,0.029411764705882353
Jodhpur,Construction,1852,50,6465,5,Landfill,3720,4,Jodhpur Landfill,45318,2023,8.9824,77.0472,286.46558391337976,0.04086676375833,930.0,2021_and_after,32325,20,5.66110314494444,0.04005379273680437,6.836259277277067,0.029411764705882353
Jodhpur,Hazardous,1919,41,6465,7,Incineration,3313,3,Jodhpur Landfill,45318,2023,8.9824,77.0472,296.8290796597061,0.0423452049958074,1104.3333333333333,2021_and_after,45255,21,5.696519763769079,0.041473179249425424,7.007902227587076,0.029411764705882353
Varanasi,Plastic,8397,75,7976,8,Landfill,1994,0,Varanasi Landfill,79314,2019,35.156,83.0516,1052.7833500501504,0.1058703381496331,266.9330357142857,Before_2021,63808,0,6.9601421577359135,0.10063266128150744,5.590737082551223,0.029411764705882353
Varanasi,Organic,8173,80,7976,10,Composting,4646,17,Varanasi Landfill,79314,2019,35.156,83.0516,1024.6990972918757,0.1030461204831429,273.29411764705884,Before_2021,79760,170,6.933129705223162,0.09807555307185169,5.614200952752105,0.029411764705882353
Varanasi,E-Waste,837,81,7976,5,Recycling,740,15,Varanasi Landfill,79314,2019,35.156,83.0516,104.93981945837513,0.0105529919055904,49.333333333333336,Before_2021,39880,75,4.662871191927418,0.010497697758775168,3.9186675481468147,0.029411764705882353
Varanasi,Construction,5671,55,7976,7,Incineration,550,14,Varanasi Landfill,79314,2019,35.156,83.0516,711.0080240722167,0.0715006177976145,39.285714285714285,Before_2021,55832,98,6.568089181112822,0.06906011250399713,3.6959969218828004,0.029411764705882353
Varanasi,Hazardous,8242,76,7976,6,Landfill,2504,4,Varanasi Landfill,79314,2019,35.156,83.0516,1033.3500501504514,0.1039160803893385,626.0,Before_2021,47856,24,6.941528537574049,0.09886393082559046,6.440946540632921,0.029411764705882353
Varanasi,Plastic,3849,45,7976,10,Recycling,2749,20,Varanasi Landfill,79314,2020,35.156,83.0516,482.5727181544634,0.0485286330282169,137.45,Before_2021,79760,200,6.181201703076647,0.04738787954988107,4.9305092496169705,0.029411764705882353
Varanasi,Organic,7387,42,7976,9,Recycling,3131,10,Varanasi Landfill,79314,2020,35.156,83.0516,926.1534603811434,0.0931361424212623,313.1,Before_2021,71784,90,6.832119097043991,0.08905075992003703,5.749711406544601,0.029411764705882353
Varanasi,E-Waste,1864,61,7976,6,Incineration,878,12,Varanasi Landfill,79314,2020,35.156,83.0516,233.70110330992975,0.0235015255818644,73.16666666666667,Before_2021,47856,72,5.458312803782996,0.02322961667194524,4.306314812938186,0.029411764705882353
Varanasi,Construction,1153,52,7976,9,Composting,2917,13,Varanasi Landfill,79314,2020,35.156,83.0516,144.55867602808425,0.0145371561136747,224.3846153846154,Before_2021,71784,117,4.980579276990063,0.01443250466349487,5.417808344549576,0.029411764705882353
Varanasi,Hazardous,4781,36,7976,10,Composting,3637,2,Varanasi Landfill,79314,2020,35.156,83.0516,599.4232698094282,0.0602793958191492,1818.5,Before_2021,79760,20,6.397634856185862,0.05853245435407854,7.506317017052215,0.029411764705882353
Varanasi,Plastic,7531,75,7976,5,Recycling,4035,5,Varanasi Landfill,79314,2021,35.156,83.0516,944.2076228686058,0.0949517109211488,807.0,2021_and_after,39880,25,6.851404610101017,0.0907102626806583,6.694562058521095,0.029411764705882353
Varanasi,Organic,619,75,7976,8,Recycling,2547,7,Varanasi Landfill,79314,2021,35.156,83.0516,77.60782347041123,0.0078044229265955,363.8571428571428,2021_and_after,63808,56,4.364471229728819,0.007774125949506618,5.899505887537171,0.029411764705882353
Varanasi,E-Waste,2201,67,7976,8,Incineration,4068,13,Varanasi Landfill,79314,2021,35.156,83.0516,275.9528585757272,0.0277504601961822,312.9230769230769,2021_and_after,63808,104,5.623847306056923,0.027372394566299942,5.7491479779442685,0.029411764705882353
Varanasi,Construction,8601,62,7976,7,Incineration,3571,13,Varanasi Landfill,79314,2021,35.156,83.0516,1078.3600802407225,0.1084423935244723,274.6923076923077,2021_and_after,55832,91,6.984123626214302,0.10295578077118457,5.619285416633284,0.029411764705882353
Varanasi,Hazardous,7991,68,7976,6,Composting,2290,2,Varanasi Landfill,79314,2021,35.156,83.0516,1001.8806419257774,0.1007514436291197,1145.0,2021_and_after,47856,12,6.910631779809736,0.09599307714877321,7.044032897274685,0.029411764705882353
Varanasi,Plastic,9980,61,7976,6,Incineration,2451,16,Varanasi Landfill,79314,2022,35.156,83.0516,1251.2537612838516,0.1258289835338023,153.1875,2021_and_after,47856,96,7.13270021585378,0.11851963855011691,5.038169394289575,0.029411764705882353
Varanasi,Organic,9254,60,7976,7,Composting,2642,9,Varanasi Landfill,79314,2022,35.156,83.0516,1160.2306920762287,0.1166754923468744,293.55555555555554,2021_and_after,55832,63,7.057235663144808,0.11035596073184802,5.685467628952806,0.029411764705882353
Varanasi,E-Waste,1352,59,7976,6,Incineration,1699,11,Varanasi Landfill,79314,2022,35.156,83.0516,169.5085255767302,0.0170461709156012,154.45454545454547,2021_and_after,47856,66,5.138785298856026,0.01690251516629823,5.0463533766983355,0.029411764705882353
Varanasi,Construction,525,73,7976,10,Composting,1044,16,Varanasi Landfill,79314,2022,35.156,83.0516,65.82246740220663,0.0066192601558362,65.25,2021_and_after,79760,160,4.202039362349921,0.0065974490493515255,4.193435464866331,0.029411764705882353
Varanasi,Hazardous,9283,30,7976,8,Landfill,2811,5,Varanasi Landfill,79314,2022,35.156,83.0516,1163.8665997993985,0.1170411276697682,562.2,2021_and_after,63808,40,7.06036185283346,0.11068333916730659,6.3336348048438325,0.029411764705882353
Varanasi,Plastic,3202,67,7976,6,Landfill,934,18,Varanasi Landfill,79314,2023,35.156,83.0516,401.4543630892678,0.0403711828933101,51.888888888888886,2021_and_after,47856,108,5.99758170680106,0.039577556105443945,3.9681932768952004,0.029411764705882353
Varanasi,Organic,805,69,7976,9,Landfill,3000,18,Varanasi Landfill,79314,2023,35.156,83.0516,100.92778335005016,0.0101495322389489,166.66666666666666,2021_and_after,71784,162,4.624264556157338,0.010098371616325125,5.121977881431629,0.029411764705882353
Varanasi,E-Waste,862,64,7976,5,Incineration,4718,2,Varanasi Landfill,79314,2023,35.156,83.0516,108.074222668004,0.010868194770154,2359.0,2021_and_after,39880,10,4.692028592401689,0.010809560392051146,7.7664168980196555,0.029411764705882353
Varanasi,Construction,526,63,7976,6,Landfill,2877,9,Varanasi Landfill,79314,2023,35.156,83.0516,65.94784353059177,0.0066318682704188,319.6666666666667,2021_and_after,47856,54,4.203913861470429,0.006609974177890875,5.7704021619975965,0.029411764705882353
Varanasi,Hazardous,6410,52,7976,6,Incineration,1372,13,Varanasi Landfill,79314,2023,35.156,83.0516,803.6609829488466,0.0808180144741155,105.53846153846152,2021_and_after,47856,78,6.690421049520569,0.07771817524711172,4.668506061159902,0.029411764705882353
Ludhiana,Plastic,2972,74,8678,5,Landfill,2681,4,Ludhiana Landfill,69241,2019,10.3062,77.427,342.4752247061535,0.0429225458904406,670.25,Before_2021,43390,20,5.839114983023798,0.04202691236992266,6.509141645823075,0.029411764705882353
Ludhiana,Organic,8621,38,8678,9,Landfill,583,5,Ludhiana Landfill,69241,2019,10.3062,77.427,993.4316662825536,0.1245071561647001,116.6,Before_2021,78102,45,6.902171384301855,0.11734485626065685,4.767289035464526,0.029411764705882353
Ludhiana,E-Waste,7345,63,8678,9,Recycling,4668,11,Ludhiana Landfill,69241,2019,10.3062,77.427,846.3931781516478,0.1060787683597868,424.3636363636364,Before_2021,78102,99,6.742164787831577,0.10082111969599557,6.052944418067845,0.029411764705882353
Ludhiana,Construction,1412,62,8678,9,Landfill,3885,18,Ludhiana Landfill,69241,2019,10.3062,77.427,162.71030191288315,0.0203925419910168,215.83333333333331,Before_2021,78102,162,5.098098414057838,0.02018739835153429,5.37912900928445,0.029411764705882353
Ludhiana,Hazardous,8937,81,8678,10,Landfill,3296,7,Ludhiana Landfill,69241,2019,10.3062,77.427,1029.8455865406777,0.1290709261853526,470.8571428571428,Before_2021,86780,70,6.938134702228625,0.12139510532481358,6.156676276335476,0.029411764705882353
Ludhiana,Plastic,9041,43,8678,6,Composting,4975,1,Ludhiana Landfill,69241,2020,10.3062,77.427,1041.8299147268956,0.1305729264453141,4975.0,Before_2021,52068,6,6.949693368574328,0.12272451878917434,8.512381634419015,0.029411764705882353
Ludhiana,Organic,3139,43,8678,5,Composting,876,7,Ludhiana Landfill,69241,2020,10.3062,77.427,361.7192901590228,0.0453344116924943,125.14285714285714,Before_2021,43390,35,5.893629229762991,0.044336845413104745,4.837415051548646,0.029411764705882353
Ludhiana,E-Waste,3515,38,8678,10,Recycling,1984,15,Ludhiana Landfill,69241,2020,10.3062,77.427,405.0472459091957,0.0507647203246631,132.26666666666668,Before_2021,86780,150,6.006469522065831,0.04951820415510232,4.89235213339819,0.029411764705882353
Ludhiana,Construction,5767,31,8678,8,Recycling,2861,3,Ludhiana Landfill,69241,2020,10.3062,77.427,664.5540447107628,0.0832888028769082,953.6666666666666,Before_2021,69424,24,6.500619843720092,0.08000160179200112,6.8613622394124265,0.029411764705882353
Ludhiana,Hazardous,7678,63,8678,9,Recycling,859,3,Ludhiana Landfill,69241,2020,10.3062,77.427,884.7660751325191,0.1108880576537022,286.3333333333333,Before_2021,78102,27,6.7864528921922656,0.10515974739355902,5.660642981995584,0.029411764705882353
Ludhiana,Plastic,6762,72,8678,10,Composting,1588,10,Ludhiana Landfill,69241,2021,10.3062,77.427,779.2117999539064,0.0976589015178868,158.8,2021_and_after,86780,100,6.659565421226202,0.09317964046898462,5.073923033332174,0.029411764705882353
Ludhiana,Organic,5285,39,8678,10,Incineration,4781,13,Ludhiana Landfill,69241,2021,10.3062,77.427,609.011292924637,0.0763276093643939,367.7692307692308,2021_and_after,86780,130,6.4134774699872015,0.07355488506762005,5.910171057532793,0.029411764705882353
Ludhiana,E-Waste,8336,49,8678,8,Landfill,3267,13,Ludhiana Landfill,69241,2021,10.3062,77.427,960.5899976953216,0.1203910977599976,251.30769230769232,2021_and_after,69424,104,6.86858816199569,0.11367781878138748,5.530649343916653,0.029411764705882353
Ludhiana,Construction,5808,68,8678,5,Incineration,1939,19,Ludhiana Landfill,69241,2021,10.3062,77.427,669.2786356303295,0.0838809375947776,102.05263157894736,2021_and_after,43390,95,6.507693500008475,0.0805480608178416,4.6352398439240154,0.029411764705882353
Ludhiana,Hazardous,4330,42,8678,9,Composting,1341,10,Ludhiana Landfill,69241,2021,10.3062,77.427,498.9628946761927,0.0625352031310928,134.1,2021_and_after,78102,90,6.214533885020831,0.060657753626245946,4.906015244966153,0.029411764705882353
Ludhiana,Plastic,3119,75,8678,10,Incineration,2130,6,Ludhiana Landfill,69241,2022,10.3062,77.427,359.4146116616732,0.0450455654886555,355.0,2021_and_after,86780,60,5.887255067813766,0.04406048780460271,5.87493073085203,0.029411764705882353
